Segment_ID,Oithona similis,Copepoda,Amphipoda,Chaetognatha,Euphausiidae,Foraminifera,Fritillaria spp.,Oikopleura spp.,Ostracoda,Pteropods,Other
AA_988.0_04-Nov-2017_03:45,3,5,0,1,0,2,2,0,0,0,0
AA_988.0_04-Nov-2017_04:14,11,14,0,1,0,3,3,0,0,0,0
AA_988.0_04-Nov-2017_04:44,7,8,0,0,0,0,1,1,0,0,0
AA_988.0_04-Nov-2017_05:15,7,9,0,0,0,1,3,0,0,0,0
AA_988.0_04-Nov-2017_05:46,3,11,0,0,0,0,2,1,0,0,1
AA_988.0_04-Nov-2017_06:17,5,19,0,0,0,1,0,1,0,0,0
AA_988.0_04-Nov-2017_06:50,3,10,0,0,0,0,2,1,0,1,2
AA_988.0_04-Nov-2017_07:23,8,16,0,0,0,1,3,0,0,0,0
AA_988.0_04-Nov-2017_07:56,6,10,0,0,0,0,2,0,0,0,0
AA_988.0_04-Nov-2017_08:30,4,11,0,0,0,4,2,1,0,0,0
AA_988.0_04-Nov-2017_09:03,3,6,0,0,0,6,3,0,0,0,0
AA_988.0_04-Nov-2017_09:35,3,5,0,0,0,1,2,1,0,1,0
AA_988.0_04-Nov-2017_10:07,2,6,0,0,0,4,1,1,0,1,0
AA_988.0_04-Nov-2017_10:38,1,1,0,0,0,1,0,1,0,0,1
AA_988.0_04-Nov-2017_11:09,3,3,0,0,0,3,2,1,0,1,1
AA_988.0_04-Nov-2017_11:39,2,22,0,0,0,3,2,0,0,1,2
AA_988.0_04-Nov-2017_12:09,5,32,0,1,0,8,3,2,0,0,5
AA_988.0_04-Nov-2017_12:40,5,12,1,0,0,6,1,1,0,1,2
AA_988.0_04-Nov-2017_13:11,4,19,1,0,1,7,1,0,0,0,2
AA_988.0_04-Nov-2017_13:43,3,15,0,1,2,8,2,1,0,0,3
AA_988.0_04-Nov-2017_14:15,12,61,0,1,1,2,3,2,0,0,2
AA_988.0_04-Nov-2017_14:46,10,46,0,1,3,7,2,1,0,0,3
AA_988.0_04-Nov-2017_15:17,14,46,0,0,0,3,4,1,0,0,2
AA_988.0_04-Nov-2017_15:47,9,46,0,1,2,4,4,2,0,0,1
AA_988.0_04-Nov-2017_16:17,8,42,0,0,2,3,3,2,0,0,2
AA_988.0_04-Nov-2017_16:48,11,38,0,0,1,7,2,1,0,1,3
AA_988.0_04-Nov-2017_17:19,4,17,0,0,2,6,1,1,0,1,1
AA_988.0_04-Nov-2017_17:52,6,20,0,0,3,3,1,0,0,0,1
AA_988.0_04-Nov-2017_18:25,4,13,1,0,1,6,1,1,0,0,3
AA_988.0_04-Nov-2017_18:56,6,17,0,0,0,6,0,0,0,0,1
AA_988.0_04-Nov-2017_19:28,3,13,1,0,2,2,3,0,0,0,0
AA_988.0_04-Nov-2017_19:59,5,9,0,0,1,5,1,0,0,1,0
AA_988.0_04-Nov-2017_20:30,5,6,0,1,1,5,3,0,0,0,1
AA_988.0_04-Nov-2017_21:01,4,5,0,0,3,5,2,0,0,0,1
AA_988.0_04-Nov-2017_21:33,2,2,0,0,0,4,2,0,0,0,0
AA_988.0_04-Nov-2017_22:06,2,6,0,0,3,4,1,0,0,0,0
AA_988.0_04-Nov-2017_22:39,5,7,0,0,9,6,2,1,0,0,1
AA_988.0_04-Nov-2017_23:11,4,4,0,0,4,5,1,0,0,0,0
AA_988.0_04-Nov-2017_23:43,4,3,1,0,2,5,0,0,0,0,0
AA_988.0_05-Nov-2017_00:14,6,7,0,1,2,7,1,0,0,0,0
AA_988.0_05-Nov-2017_00:46,5,3,0,0,3,7,3,2,0,0,1
AA_988.0_05-Nov-2017_01:17,7,8,0,0,0,8,6,1,0,0,1
AA_988.0_05-Nov-2017_01:48,15,10,0,0,1,9,16,2,0,0,2
AA_988.0_05-Nov-2017_02:19,17,8,1,0,3,7,25,2,0,0,1
AA_988.0_05-Nov-2017_02:49,45,26,0,0,0,19,26,4,0,0,1
AA_988.0_05-Nov-2017_03:21,27,37,0,0,1,8,80,3,0,0,2
AA_988.0_05-Nov-2017_03:52,63,48,1,0,1,17,68,2,0,0,1
AA_988.0_05-Nov-2017_04:24,71,45,0,0,1,15,38,4,0,0,1
AA_988.0_05-Nov-2017_04:55,37,47,0,0,0,17,21,4,0,0,1
AA_988.0_05-Nov-2017_05:26,32,39,0,0,0,17,40,3,0,0,0
AA_988.0_05-Nov-2017_05:57,61,38,1,0,0,14,29,1,0,0,1
AA_988.0_05-Nov-2017_06:29,76,81,0,0,0,10,33,2,0,0,3
AA_988.0_05-Nov-2017_07:00,55,54,0,0,0,8,36,4,0,1,0
AA_988.0_05-Nov-2017_07:31,41,64,2,0,1,6,37,4,0,0,1
AA_988.0_05-Nov-2017_08:02,55,79,4,1,1,10,47,2,0,0,2
AA_988.0_05-Nov-2017_08:34,60,84,0,0,0,9,28,1,0,0,3
AA_988.0_05-Nov-2017_09:06,63,56,0,0,1,9,29,2,0,0,1
AA_988.0_05-Nov-2017_09:37,51,27,0,0,0,12,13,1,0,0,1
AA_988.0_05-Nov-2017_10:09,64,43,0,0,1,9,11,0,0,0,0
AA_988.0_05-Nov-2017_10:40,59,32,4,0,2,6,19,2,0,0,1
AA_988.0_05-Nov-2017_11:01,25,26,1,1,4,6,10,1,0,0,2
AA_989.0_05-Nov-2017_11:42,36,63,0,0,1,8,33,1,0,0,6
AA_989.0_05-Nov-2017_12:13,19,35,1,0,0,13,18,0,0,0,2
AA_989.0_05-Nov-2017_12:44,39,33,0,0,0,20,10,0,0,0,3
AA_989.0_05-Nov-2017_13:15,25,38,0,0,0,22,16,0,0,1,2
AA_989.0_05-Nov-2017_13:45,46,44,0,0,0,22,23,3,0,1,5
AA_989.0_05-Nov-2017_14:16,43,48,0,0,3,7,14,1,1,0,3
AA_989.0_05-Nov-2017_14:46,19,40,0,0,1,9,23,2,0,0,4
AA_989.0_05-Nov-2017_15:18,40,68,0,0,1,19,24,1,0,0,4
AA_989.0_05-Nov-2017_15:50,51,64,0,0,1,10,14,1,0,0,3
AA_989.0_05-Nov-2017_16:22,23,53,0,0,2,16,16,3,0,0,1
AA_989.0_05-Nov-2017_16:53,45,55,0,0,2,4,11,1,0,0,2
AA_989.0_05-Nov-2017_17:25,41,96,0,0,1,13,15,1,1,0,6
AA_989.0_05-Nov-2017_17:58,44,85,0,0,0,14,24,2,0,0,1
AA_989.0_05-Nov-2017_18:30,49,82,0,0,1,18,14,1,1,1,4
AA_989.0_05-Nov-2017_19:02,42,68,0,0,1,11,25,2,0,0,6
AA_989.0_05-Nov-2017_19:32,59,59,0,0,2,18,38,0,0,0,2
AA_989.0_05-Nov-2017_20:04,42,68,0,0,5,20,27,1,2,1,5
AA_989.0_05-Nov-2017_20:34,53,103,0,0,1,21,40,2,0,1,2
AA_989.0_05-Nov-2017_21:05,70,101,0,0,4,14,28,1,0,1,4
AA_989.0_05-Nov-2017_21:35,57,87,0,0,0,17,43,2,0,0,3
AA_989.0_05-Nov-2017_22:06,51,68,0,0,0,16,42,0,0,0,2
AA_989.0_05-Nov-2017_22:36,47,65,0,1,1,19,32,1,0,0,2
AA_989.0_05-Nov-2017_23:06,46,66,0,0,0,19,57,2,0,0,2
AA_989.0_05-Nov-2017_23:37,34,69,0,0,1,14,46,1,0,0,4
AA_989.0_06-Nov-2017_00:06,47,111,0,0,1,17,61,4,0,0,1
AA_989.0_06-Nov-2017_00:35,31,73,0,0,1,9,21,2,0,0,1
AA_989.0_06-Nov-2017_01:04,40,83,0,0,0,6,17,0,0,0,4
AA_989.0_06-Nov-2017_01:34,37,79,0,0,0,19,26,2,0,0,4
AA_989.0_06-Nov-2017_02:05,28,77,0,0,1,11,14,0,0,0,0
AA_989.0_06-Nov-2017_02:35,33,93,0,0,0,8,20,0,0,0,2
AA_989.0_06-Nov-2017_03:07,61,57,0,0,0,21,13,1,0,0,2
AA_989.0_06-Nov-2017_03:37,37,57,0,0,0,19,12,2,0,0,2
AA_989.0_06-Nov-2017_04:04,70,75,0,0,0,19,9,0,0,0,4
AA_989.0_06-Nov-2017_04:35,47,73,0,0,0,14,14,2,0,0,6
AA_989.0_06-Nov-2017_05:03,55,89,0,0,1,26,27,2,0,0,5
AA_989.0_06-Nov-2017_05:31,81,63,0,0,0,17,25,2,0,1,2
AA_989.0_06-Nov-2017_05:59,73,70,0,0,0,21,15,1,0,0,2
AA_989.0_06-Nov-2017_06:27,80,70,0,0,0,16,27,3,0,0,2
AA_989.0_06-Nov-2017_06:56,75,73,0,0,0,16,14,2,0,0,11
AA_989.0_06-Nov-2017_07:25,79,87,0,0,0,13,9,0,0,0,5
AA_989.0_06-Nov-2017_07:54,80,68,0,1,0,10,11,0,0,0,2
AA_989.0_06-Nov-2017_08:23,107,106,0,0,0,10,23,0,0,0,2
AA_989.0_06-Nov-2017_08:51,84,89,0,0,2,19,20,3,0,0,0
AA_989.0_06-Nov-2017_09:20,100,82,0,0,0,16,11,1,0,0,1
AA_989.0_06-Nov-2017_09:49,67,98,0,0,3,14,12,2,0,0,0
AA_989.0_06-Nov-2017_10:19,72,87,0,0,1,14,10,0,0,0,0
AA_989.0_06-Nov-2017_10:49,53,95,1,1,2,10,12,1,0,0,1
AA_989.0_06-Nov-2017_11:20,79,134,4,0,1,7,11,0,0,0,0
AA_989.0_06-Nov-2017_11:50,68,156,1,0,0,13,20,2,0,0,4
AA_989.0_06-Nov-2017_12:20,80,156,0,0,5,9,12,0,0,0,0
AA_989.0_06-Nov-2017_12:55,67,115,1,0,5,9,9,1,0,0,2
AA_989.0_06-Nov-2017_13:28,73,146,1,1,7,6,5,0,0,0,3
AA_989.0_06-Nov-2017_14:03,47,108,0,0,9,4,10,1,0,0,1
AA_989.0_06-Nov-2017_14:36,30,115,1,0,6,10,9,0,0,1,1
AA_989.0_06-Nov-2017_15:10,66,115,2,1,6,7,8,2,0,0,4
AA_989.0_06-Nov-2017_15:42,73,132,0,0,7,8,8,2,0,2,2
AA_989.0_06-Nov-2017_16:15,81,166,1,0,8,4,15,0,1,0,1
AA_989.0_06-Nov-2017_16:48,61,118,0,0,16,7,11,0,0,0,0
AA_989.0_06-Nov-2017_17:21,46,169,0,0,4,8,16,0,0,0,1
AA_989.0_06-Nov-2017_17:54,49,153,0,1,6,11,10,2,0,0,2
AA_989.0_06-Nov-2017_18:27,70,127,0,1,5,10,11,3,0,0,3
AA_989.0_06-Nov-2017_19:00,68,136,0,0,3,11,27,1,1,0,5
AA_989.0_06-Nov-2017_19:33,54,173,0,0,2,10,14,0,1,1,1
AA_989.0_06-Nov-2017_20:05,75,196,0,0,0,7,9,2,1,0,3
AA_989.0_06-Nov-2017_20:35,92,152,0,0,1,7,23,0,0,0,1
AA_989.0_06-Nov-2017_21:05,97,107,0,0,4,11,15,1,0,0,1
AA_989.0_06-Nov-2017_21:35,83,90,1,0,2,13,7,2,0,0,1
AA_989.0_06-Nov-2017_22:04,86,122,0,0,1,16,5,0,0,1,4
AA_989.0_06-Nov-2017_22:33,98,111,0,0,2,21,4,1,0,0,3
AA_989.0_06-Nov-2017_23:03,117,113,0,0,0,11,4,2,0,0,2
AA_989.0_06-Nov-2017_23:32,131,72,0,2,1,11,19,3,0,1,0
AA_989.0_07-Nov-2017_00:01,94,106,0,0,2,14,20,2,0,0,1
AA_989.0_07-Nov-2017_00:29,97,152,0,0,0,5,25,3,0,0,1
AA_989.0_07-Nov-2017_00:58,109,159,0,0,1,7,13,4,0,0,3
AA_989.0_07-Nov-2017_01:27,78,152,0,1,2,8,23,2,0,1,1
AA_989.0_07-Nov-2017_01:56,77,188,0,0,0,9,9,0,0,0,1
AA_989.0_07-Nov-2017_02:25,78,149,0,0,0,13,12,3,0,0,2
AA_989.0_07-Nov-2017_02:55,93,128,0,1,0,18,17,2,0,0,3
AA_989.0_07-Nov-2017_03:24,65,101,0,0,0,15,13,1,0,0,1
AA_989.0_07-Nov-2017_04:05,52,109,0,0,1,11,6,1,0,0,4
AA_990.0_07-Nov-2017_04:45,61,69,0,0,0,14,9,0,0,0,1
AA_990.0_07-Nov-2017_05:15,68,90,0,0,0,17,16,1,0,0,5
AA_990.0_07-Nov-2017_05:46,57,69,0,0,0,19,10,2,0,0,4
AA_990.0_07-Nov-2017_06:17,66,74,0,0,0,18,9,2,0,0,3
AA_990.0_07-Nov-2017_06:50,55,92,0,1,1,17,8,2,0,1,1
AA_990.0_07-Nov-2017_07:24,60,91,0,0,0,22,8,4,0,0,2
AA_990.0_07-Nov-2017_08:00,49,109,0,3,2,14,9,2,0,0,3
AA_990.0_07-Nov-2017_08:36,64,85,0,1,0,19,19,3,0,0,4
AA_990.0_07-Nov-2017_09:12,41,83,0,0,1,13,11,3,0,0,5
AA_990.0_07-Nov-2017_09:47,52,97,0,2,0,10,14,9,0,0,2
AA_990.0_07-Nov-2017_10:22,31,81,0,2,1,4,30,4,0,0,7
AA_990.0_07-Nov-2017_10:59,40,85,0,1,2,7,20,1,0,0,2
AA_990.0_07-Nov-2017_11:34,35,92,0,0,0,18,20,2,0,0,6
AA_990.0_07-Nov-2017_12:12,45,112,0,0,4,7,23,2,0,2,3
AA_990.0_07-Nov-2017_12:51,49,104,2,0,6,7,35,3,0,1,5
AA_990.0_07-Nov-2017_13:30,60,98,0,0,6,12,16,3,0,3,2
AA_990.0_07-Nov-2017_14:11,49,79,3,0,10,10,9,3,0,0,4
AA_990.0_07-Nov-2017_14:51,48,104,0,0,10,9,11,1,0,1,5
AA_990.0_07-Nov-2017_15:30,39,146,1,1,6,5,22,2,0,1,3
AA_990.0_07-Nov-2017_16:06,44,114,3,4,11,10,37,7,0,1,2
AA_990.0_07-Nov-2017_16:41,60,68,2,2,5,7,15,3,0,0,4
AA_990.0_07-Nov-2017_17:16,45,147,2,1,8,5,21,4,0,0,3
AA_990.0_07-Nov-2017_17:49,35,85,3,1,8,8,17,4,1,0,1
AA_990.0_07-Nov-2017_18:21,43,99,1,1,3,10,36,2,0,0,4
AA_990.0_07-Nov-2017_18:53,51,104,3,2,1,9,33,2,0,0,2
AA_990.0_07-Nov-2017_19:25,42,77,4,2,7,16,40,5,0,0,7
AA_990.0_07-Nov-2017_19:57,26,115,2,2,2,10,40,3,0,0,3
AA_990.0_07-Nov-2017_20:27,40,91,2,1,2,17,19,0,0,0,1
AA_990.0_07-Nov-2017_20:56,52,105,0,0,0,16,27,1,0,0,4
AA_990.0_07-Nov-2017_21:25,44,138,1,2,2,14,14,1,0,0,3
AA_990.0_07-Nov-2017_21:55,47,125,0,3,0,9,23,2,0,0,2
AA_990.0_07-Nov-2017_22:25,73,144,0,0,0,11,17,3,0,0,6
AA_990.0_07-Nov-2017_22:55,59,144,0,2,2,6,14,2,0,1,4
AA_990.0_07-Nov-2017_23:26,54,117,1,0,2,12,26,2,0,0,3
AA_990.0_07-Nov-2017_23:57,61,163,0,0,0,14,17,3,0,0,4
AA_990.0_08-Nov-2017_00:31,88,130,0,0,0,10,16,1,0,0,2
AA_990.0_08-Nov-2017_01:06,67,152,1,0,0,12,20,2,0,0,3
AA_990.0_08-Nov-2017_01:47,68,139,0,1,2,11,13,5,0,0,4
AA_990.0_08-Nov-2017_02:30,49,171,0,3,0,18,9,4,0,0,6
AA_990.0_08-Nov-2017_03:13,56,139,1,2,1,9,15,2,0,0,4
AA_990.0_08-Nov-2017_03:54,70,90,0,1,1,5,38,2,0,0,6
AA_990.0_08-Nov-2017_04:35,46,128,0,0,1,8,43,3,0,0,6
AA_990.0_08-Nov-2017_05:07,29,94,0,5,2,12,47,6,0,0,5
AA_990.0_08-Nov-2017_05:43,33,99,0,3,0,13,51,2,0,0,6
AA_990.0_08-Nov-2017_06:20,50,108,0,0,1,18,38,2,0,0,10
AA_990.0_08-Nov-2017_06:56,38,115,0,0,2,9,51,2,0,0,8
AA_990.0_08-Nov-2017_07:34,49,123,0,0,2,15,48,2,0,0,5
AA_990.0_08-Nov-2017_08:10,44,88,0,0,1,11,29,4,0,0,7
AA_990.0_08-Nov-2017_08:46,37,74,0,0,6,10,24,2,0,0,4
AA_990.0_08-Nov-2017_09:20,36,83,0,0,1,15,31,3,0,0,8
AA_990.0_08-Nov-2017_09:47,47,115,0,0,3,12,47,1,0,0,10
AA_990.0_08-Nov-2017_10:14,44,103,0,1,1,15,49,3,0,0,7
AA_990.0_08-Nov-2017_10:40,64,110,0,1,1,16,85,6,0,0,5
AA_990.0_08-Nov-2017_11:05,57,114,0,0,4,15,55,4,0,0,4
AA_990.0_08-Nov-2017_11:31,38,82,0,0,0,22,51,5,0,0,5
AA_990.0_08-Nov-2017_11:56,56,104,0,0,0,13,40,2,0,0,5
AA_990.0_08-Nov-2017_12:22,45,102,1,0,0,11,47,2,0,1,7
AA_990.0_08-Nov-2017_12:47,31,68,0,0,1,29,52,2,0,0,5
AA_990.0_08-Nov-2017_13:13,20,65,0,0,2,15,44,0,0,0,7
AA_990.0_08-Nov-2017_13:43,35,73,0,0,2,26,21,2,0,0,8
AA_990.0_08-Nov-2017_14:15,28,72,0,0,0,12,55,0,0,0,3
AA_990.0_08-Nov-2017_14:48,34,74,1,0,2,16,38,4,0,0,3
AA_990.0_08-Nov-2017_15:20,25,74,0,1,2,20,26,2,0,0,1
AA_990.0_08-Nov-2017_15:54,21,95,2,0,2,8,14,1,0,0,1
AA_990.0_08-Nov-2017_16:27,28,72,3,2,1,18,30,3,0,0,4
AA_990.0_08-Nov-2017_17:00,25,98,2,2,3,14,25,2,0,1,6
AA_990.0_08-Nov-2017_17:33,41,134,1,0,3,6,14,1,0,0,2
AA_990.0_08-Nov-2017_18:06,75,115,0,0,4,9,8,0,0,1,3
AA_990.0_08-Nov-2017_18:39,49,108,3,0,3,6,19,2,0,0,2
AA_990.0_08-Nov-2017_19:12,22,75,2,0,3,10,30,3,0,0,4
AA_990.0_08-Nov-2017_19:46,35,124,2,0,4,21,25,3,0,0,3
AA_990.0_08-Nov-2017_20:13,28,127,2,0,2,13,17,3,0,1,5
AA_990.0_08-Nov-2017_20:39,35,122,2,0,2,10,41,5,1,0,4
AA_990.0_08-Nov-2017_21:05,37,120,1,0,1,7,45,8,0,0,2
AA_990.0_08-Nov-2017_21:31,50,107,0,0,1,21,66,5,0,0,3
AA_990.0_08-Nov-2017_21:57,40,93,0,0,2,21,71,4,0,0,3
AA_990.0_08-Nov-2017_22:23,49,118,0,1,3,12,43,4,0,0,1
AA_990.0_08-Nov-2017_22:48,33,76,0,0,1,20,29,7,0,0,6
AA_990.0_08-Nov-2017_23:14,54,108,1,0,0,22,37,4,0,0,4
AA_990.0_08-Nov-2017_23:40,38,91,0,0,1,18,53,2,0,0,5
AA_990.0_09-Nov-2017_00:06,45,127,2,0,2,17,57,4,0,0,3
AA_990.0_09-Nov-2017_00:32,54,90,0,0,2,16,48,6,0,0,3
AA_990.0_09-Nov-2017_00:59,62,106,0,0,4,16,50,5,0,0,3
AA_990.0_09-Nov-2017_01:26,51,145,0,1,1,24,55,3,0,0,4
AA_990.0_09-Nov-2017_01:52,36,105,0,1,0,15,26,5,0,0,3
AA_990.0_09-Nov-2017_02:19,60,116,0,3,3,11,28,4,0,0,1
AA_990.0_09-Nov-2017_02:45,66,72,0,1,1,21,33,6,0,0,2
AA_990.0_09-Nov-2017_03:11,37,51,0,0,2,13,18,2,0,0,2
AA_990.0_09-Nov-2017_03:29,46,46,0,0,2,8,20,3,0,0,3
SA_991.0_18-Nov-2017_03:33,321,468,0,0,162,8,236,0,0,0,10
SA_991.0_18-Nov-2017_04:08,381,218,0,3,51,2,261,0,0,0,5
SA_991.0_18-Nov-2017_04:43,321,164,1,3,44,2,135,0,1,0,6
SA_991.0_18-Nov-2017_05:17,22,40,1,1,5,2,40,0,0,0,1
SA_991.0_18-Nov-2017_05:52,12,5,0,3,1,1,16,0,0,0,0
SA_991.0_18-Nov-2017_06:27,17,10,1,0,2,5,7,0,0,0,0
SA_991.0_18-Nov-2017_07:01,11,9,1,1,1,4,5,0,2,0,0
SA_991.0_18-Nov-2017_07:34,22,42,1,0,25,3,11,0,0,0,0
SA_991.0_18-Nov-2017_08:06,39,79,2,0,8,6,8,0,1,1,0
SA_991.0_18-Nov-2017_08:38,44,234,4,1,11,13,10,0,1,0,2
SA_991.0_18-Nov-2017_09:10,12,85,2,0,2,35,4,0,0,0,3
SA_991.0_18-Nov-2017_09:42,30,186,1,0,4,20,8,0,1,0,6
SA_991.0_18-Nov-2017_10:15,33,156,0,1,8,26,18,1,0,0,1
SA_991.0_18-Nov-2017_10:47,27,235,1,3,13,18,52,0,1,0,2
SA_991.0_18-Nov-2017_11:20,40,293,4,2,45,6,74,1,4,0,6
SA_991.0_18-Nov-2017_11:55,74,288,3,2,26,14,86,0,6,1,5
SA_991.0_18-Nov-2017_12:29,40,127,0,2,13,16,32,1,2,0,8
SA_991.0_18-Nov-2017_13:03,52,141,0,2,12,5,26,0,1,0,6
SA_991.0_18-Nov-2017_13:37,32,57,0,0,6,12,26,0,1,0,6
SA_991.0_18-Nov-2017_14:12,98,139,1,0,3,8,19,0,0,0,6
SA_991.0_18-Nov-2017_14:46,123,78,2,0,4,6,67,0,0,0,4
SA_991.0_18-Nov-2017_15:20,71,37,1,0,6,31,41,0,0,0,4
SA_991.0_18-Nov-2017_15:55,34,24,0,0,1,44,18,0,1,0,5
SA_991.0_18-Nov-2017_16:29,47,23,0,0,2,44,11,0,1,0,4
SA_991.0_18-Nov-2017_17:04,27,26,1,0,1,58,15,0,1,0,0
SA_991.0_18-Nov-2017_17:39,43,31,0,0,3,143,19,0,1,0,2
SA_991.0_18-Nov-2017_18:13,47,34,0,0,0,112,41,0,0,0,2
SA_991.0_18-Nov-2017_18:48,23,15,1,0,0,70,20,0,0,0,4
SA_991.0_18-Nov-2017_19:23,8,23,0,1,2,52,21,0,2,0,3
SA_991.0_18-Nov-2017_19:57,3,13,0,0,0,62,7,0,0,0,2
SA_991.0_18-Nov-2017_20:32,3,22,0,0,4,42,13,0,1,0,4
SA_991.0_18-Nov-2017_21:08,8,43,0,0,2,36,8,0,0,0,0
SA_991.0_18-Nov-2017_21:43,3,62,0,0,1,24,10,0,0,0,0
SA_991.0_18-Nov-2017_22:18,9,66,1,2,1,11,6,0,0,0,0
SA_991.0_18-Nov-2017_22:53,12,29,0,1,0,15,6,0,0,0,0
SA_991.0_18-Nov-2017_23:28,10,219,0,1,1,36,6,1,0,1,0
SA_991.0_19-Nov-2017_00:03,1,192,0,1,0,27,10,2,0,0,0
SA_991.0_19-Nov-2017_00:38,13,228,0,1,2,35,29,0,0,0,0
SA_991.0_19-Nov-2017_01:13,10,103,2,1,3,30,42,0,0,0,1
SA_991.0_19-Nov-2017_01:47,22,58,2,0,2,56,33,0,0,0,1
SA_991.0_19-Nov-2017_02:22,17,51,1,1,1,69,26,0,0,0,0
SA_991.0_19-Nov-2017_02:57,46,73,0,0,1,118,61,0,0,0,0
SA_991.0_19-Nov-2017_03:33,36,53,0,0,2,78,110,0,0,0,0
SA_991.0_19-Nov-2017_04:09,48,84,0,1,1,67,67,1,0,1,0
SA_991.0_19-Nov-2017_04:45,116,124,0,0,0,85,54,0,0,0,1
SA_991.0_19-Nov-2017_05:22,127,123,0,0,2,174,34,1,0,0,1
SA_991.0_19-Nov-2017_05:58,230,154,0,4,3,197,29,1,0,0,1
SA_991.0_19-Nov-2017_06:34,290,132,0,4,4,331,41,16,1,0,0
SA_991.0_19-Nov-2017_07:07,122,103,1,1,4,341,26,37,2,0,1
SA_991.0_19-Nov-2017_07:34,134,59,0,2,27,260,30,42,1,1,1
SA_991.0_19-Nov-2017_08:01,89,27,0,3,8,299,38,28,1,0,0
SA_991.0_19-Nov-2017_08:28,179,229,0,1,8,301,18,31,0,2,0
SA_991.0_19-Nov-2017_08:55,301,125,0,1,9,226,28,36,0,1,2
SA_991.0_19-Nov-2017_09:21,361,140,0,0,3,251,18,53,0,0,0
SA_991.0_19-Nov-2017_09:48,441,130,1,1,12,146,2,81,0,0,0
SA_991.0_19-Nov-2017_10:15,179,295,1,4,15,47,0,43,1,2,2
SA_991.0_19-Nov-2017_10:42,167,288,4,3,10,29,2,29,3,3,0
SA_991.0_19-Nov-2017_11:11,181,403,2,9,12,35,4,31,1,3,5
SA_991.0_19-Nov-2017_11:46,131,212,0,3,8,93,5,35,2,2,2
SA_991.0_19-Nov-2017_12:20,285,130,0,1,2,163,5,23,0,0,4
SA_991.0_19-Nov-2017_12:54,731,235,1,0,1,133,1,18,1,0,2
SA_991.0_19-Nov-2017_13:29,477,130,1,0,4,151,0,24,0,0,4
SA_991.0_19-Nov-2017_14:03,434,141,0,4,5,68,0,27,0,0,5
SA_991.0_19-Nov-2017_14:37,267,187,0,2,2,193,0,25,0,0,5
SA_991.0_19-Nov-2017_15:11,323,327,0,2,1,147,0,36,1,0,1
SA_991.0_19-Nov-2017_15:44,216,304,1,0,2,154,0,51,0,0,1
SA_991.0_19-Nov-2017_16:17,315,291,0,5,0,192,2,42,5,0,0
SA_991.0_19-Nov-2017_16:50,292,177,0,1,2,151,2,40,0,0,0
SA_991.0_19-Nov-2017_17:24,223,81,0,3,0,123,4,32,0,0,0
SA_991.0_19-Nov-2017_17:57,312,137,0,0,2,100,0,57,0,0,0
SA_991.0_19-Nov-2017_18:30,327,167,0,2,0,131,0,62,0,0,0
SA_991.0_19-Nov-2017_19:03,358,88,0,1,0,121,9,66,0,0,0
SA_991.0_19-Nov-2017_19:38,274,104,0,0,0,109,2,36,0,0,0
SA_991.0_19-Nov-2017_20:13,356,128,0,4,0,112,32,42,0,0,0
SA_991.0_19-Nov-2017_20:48,298,45,0,0,0,91,76,19,0,0,0
SA_991.0_19-Nov-2017_21:23,191,95,0,1,0,0,53,10,0,0,1
SA_991.0_19-Nov-2017_21:57,242,95,0,2,0,0,75,14,0,0,2
SA_991.0_19-Nov-2017_22:32,168,75,0,0,0,0,118,6,1,0,0
SA_991.0_19-Nov-2017_23:07,158,68,0,0,0,0,122,6,0,0,0
SA_991.0_19-Nov-2017_23:42,153,74,0,0,0,0,166,9,2,0,1
SA_991.0_20-Nov-2017_00:17,181,68,0,0,0,0,195,2,0,0,0
SA_991.0_20-Nov-2017_01:10,267,37,2,0,0,201,230,4,1,0,0
SA_992.0_22-Nov-2017_03:53,141,122,0,13,10,169,36,16,0,3,0
SA_992.0_22-Nov-2017_04:32,146,40,0,2,0,140,34,12,0,0,1
SA_992.0_22-Nov-2017_05:11,126,33,0,3,1,107,55,12,0,0,0
SA_992.0_22-Nov-2017_05:50,179,140,0,4,3,141,90,16,0,0,0
SA_992.0_22-Nov-2017_06:29,238,149,0,3,10,117,73,35,0,3,0
SA_992.0_22-Nov-2017_07:07,259,90,3,3,6,264,72,29,2,2,0
SA_992.0_22-Nov-2017_07:42,294,113,0,1,14,310,86,12,0,1,2
SA_992.0_22-Nov-2017_08:18,365,156,0,2,12,238,115,10,1,2,1
SA_992.0_22-Nov-2017_08:53,512,132,0,1,8,172,88,3,1,1,0
SA_992.0_22-Nov-2017_09:29,462,132,0,0,7,142,49,0,2,1,1
SA_992.0_22-Nov-2017_10:04,395,171,0,1,6,229,58,7,5,2,0
SA_992.0_22-Nov-2017_10:40,190,75,0,0,12,118,33,10,1,2,0
SA_992.0_22-Nov-2017_11:15,204,172,0,0,14,94,28,20,0,5,0
SA_992.0_22-Nov-2017_11:49,161,163,1,2,10,156,35,17,2,2,1
SA_992.0_22-Nov-2017_12:24,167,131,2,2,13,176,49,12,3,3,0
SA_992.0_22-Nov-2017_12:58,298,194,1,2,6,318,49,32,1,2,0
SA_992.0_22-Nov-2017_13:33,246,191,1,0,4,314,44,54,0,1,0
SA_992.0_22-Nov-2017_14:07,212,163,0,3,2,248,18,38,1,1,0
SA_992.0_22-Nov-2017_14:41,210,61,0,3,8,238,22,14,0,1,0
